EMISSIEJAAR,VLIEGVELD,VLIEGVELD_CODE,STOFNAAM,STOF_CODE,COMPARTIMENT,COMPARTIMENT_CODE,EMISSIEOORZAAK,EMISSIEOORZAAK_CODE,EMISSIE (kg)
2020,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"10,89514479"
2020,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"28,03318474"
2020,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"21,80375333"
2020,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"21,80375333"
2020,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,000891119"
2020,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"22,31705616"
2020,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"6,72031E-05"
2020,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"211387,6253"
2020,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"204,2546682"
2020,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,00239068"
2020,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1,405258254"
2020,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,980970944"
2020,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"156,3206248"
2020,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,000425186"
2020,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1190,627773"
2020,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,560337149"
2020,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1,167510065"
2020,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"21,80375333"
2020,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"156,3224322"
2020,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"67,96176051"
2020,Vliegveld Luchthaven Schiphol,220801,Antimoonverb. (als Sb),102,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"29,77370198"
2020,Vliegveld Luchthaven Schiphol,220801,Cadmiumverb. (als Cd),104,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"0,035444883"
2020,Vliegveld Luchthaven Schiphol,220801,Chroomverb. (als Cr),105,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"13,11460682"
2020,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"53,16732496"
2020,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"3544,488331"
2020,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"531,6732496"
2020,Vliegveld Luchthaven Schiphol,220801,Koperverb. (als Cu),109,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"134,6905566"
2020,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"1,417795332"
2020,Vliegveld Luchthaven Schiphol,220801,Nikkelverb. (als Ni),114,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"3,260929264"
2020,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"3544,488331"
2020,Vliegveld Luchthaven Schiphol,220801,Zinkverb. (als Zn),120,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"53,16732496"
2020,Vliegveld Luchthaven Schiphol,220801,Zwavel,140,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"35,44488331"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, APU",0930005,"0,005166601"
2021,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, APU",0930005,"53,02455246"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, APU",0930005,"0,001767521"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, APU",0930005,"0,003535043"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, APU",0930005,"0,00092455"
2021,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, APU",0930005,"6,79816E-08"
2021,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, APU",0930005,"729,7794993"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, APU",0930005,"1831,133061"
2021,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, APU",0930005,"487,6934001"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, APU",0930005,"2428,558437"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, APU",0930005,"2428,558437"
2021,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, APU",0930005,"0,015499803"
2021,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, APU",0930005,"388,2999647"
2021,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, APU",0930005,"0,001169283"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, APU",0930005,"22697966,88"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, APU",0930005,"31761,64314"
2021,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, APU",0930005,"24,41898711"
2021,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, APU",0930005,"17,06501064"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, APU",0930005,"2719,263598"
2021,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, APU",0930005,"0,007396397"
2021,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, APU",0930005,"60647,60607"
2021,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, APU",0930005,"9,746928441"
2021,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, APU",0930005,"20,25089987"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, APU",0930005,"2428,558437"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, APU",0930005,"2719,263598"
2021,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, APU",0930005,"7297,794993"
2021,Vliegveld Luchthaven Schiphol,220801,Antimoonverb. (als Sb),102,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003552298"
2021,Vliegveld Luchthaven Schiphol,220801,Arseenverb. (als As),103,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003552298"
2021,Vliegveld Luchthaven Schiphol,220801,Cadmiumverb. (als Cd),104,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003552298"
2021,Vliegveld Luchthaven Schiphol,220801,Chroomverb. (als Cr),105,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,035522981"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"71,04596181"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"3552,298091"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"710,4596181"
2021,Vliegveld Luchthaven Schiphol,220801,Koperverb. (als Cu),109,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,177614905"
2021,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,355229809"
2021,Vliegveld Luchthaven Schiphol,220801,Nikkelverb. (als Ni),114,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,177614905"
2021,Vliegveld Luchthaven Schiphol,220801,Seleenverb. (als Se),115,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,035522981"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"3552,298091"
2021,Vliegveld Luchthaven Schiphol,220801,Zinkverb. (als Zn),120,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"60,38906754"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, Brandstofoverslag/Tanken",0930006,"55370,85332"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, Brandstofoverslag/Tanken",0930006,"55370,85332"
2021,Vliegveld Luchthaven Schiphol,220801,Ammoniak,301,Lucht,10,"Vliegverkeer, GSE",0930007,"59,21857889"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, GSE",0930007,"0,3941691"
2021,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, GSE",0930007,"291,07872"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, GSE",0930007,"0,083381925"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, GSE",0930007,"0,06973761"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, GSE",0930007,"0,034868805"
2021,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, GSE",0930007,"1,51604E-06"
2021,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, GSE",0930007,"799,450815"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, GSE",0930007,"1642,500315"
2021,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, GSE",0930007,"1746,47232"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, GSE",0930007,"3357,18"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, GSE",0930007,"3189,321"
2021,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, GSE",0930007,"0,606414"
2021,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, GSE",0930007,"873,23616"
2021,Vliegveld Luchthaven Schiphol,220801,Halogeenverb.org.,615,Lucht,10,"Vliegverkeer, GSE",0930007,"7,58018E-05"
2021,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, GSE",0930007,"1,51604E-05"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, GSE",0930007,"17452196,73"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, GSE",0930007,"66659,45"
2021,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, GSE",0930007,"606,414"
2021,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, GSE",0930007,"36,38484"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, GSE",0930007,"14553,936"
2021,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, GSE",0930007,"0,1880035"
2021,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, GSE",0930007,"102032,64"
2021,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, GSE",0930007,"212,2449"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, GSE",0930007,"3357,18"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, GSE",0930007,"15160,35"
2021,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, GSE",0930007,"118,25"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,00787487"
2021,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"80,76006285"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,00269285"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,005383393"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,001408209"
2021,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"1,03495E-07"
2021,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"2362,067239"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"422,014932"
2021,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"742,6406582"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"1985,638762"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"1985,638762"
2021,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,023611034"
2021,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"591,1457815"
2021,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,001780112"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"84443906,69"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"73263,86944"
2021,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,103008932"
2021,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"37,26475707"
2021,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"25,98862279"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"4141,491324"
2021,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"0,011264565"
2021,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"296735,8659"
2021,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"14,8458253"
2021,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"31,00870564"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"1985,638762"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"4141,580746"
2021,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, internationaal, Approach",0930031,"27150,06665"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,003870405"
2021,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"39,59005747"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,001321456"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,002637789"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,000690427"
2021,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"5,06557E-08"
2021,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"3254,964656"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"1287,917322"
2021,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"363,7962061"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"3278,757518"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"3278,757518"
2021,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,011581071"
2021,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"289,3371967"
2021,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,000871282"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"116364992,6"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"12558,81645"
2021,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,217165049"
2021,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"18,39409814"
2021,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"12,73565137"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"2030,000514"
2021,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"0,005520954"
2021,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"920636,1038"
2021,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"7,27869616"
2021,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"15,48687075"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"3278,757518"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"2030,199088"
2021,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, internationaal, Climb Out",0930021,"37413,10963"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,304015757"
2021,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"3119,876091"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,104000966"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,20799331"
2021,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,054399164"
2021,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"3,99975E-06"
2021,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"4598,370689"
2021,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"915,6928766"
2021,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"28694,50394"
2021,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"4496,845001"
2021,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"4496,845001"
2021,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,911996547"
2021,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"22845,94247"
2021,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,068795738"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"164391755,6"
2021,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"1538487,849"
2021,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,123700194"
2021,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"1437,045013"
2021,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"1004,067118"
2021,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"159996,422"
2021,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"0,435189179"
2021,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"244487,1496"
2021,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"573,4951504"
2021,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"1192,146386"
2021,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"4496,845001"
2021,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"159996,7562"
2021,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, internationaal, Idle",0930041,"52854,6776"
2021,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, internationaal, Take Off",0930011,"0,001754263"
